11,17,28,29,40
2,3,7,8,18
1,2,6,12,32
9,26,34,36,42
4,7,17,20,38
5,7,9,10,12
10,36,37,39,41
2,11,30,37,41
5,7,21,27,36
15,19,21,28,36
1,20,22,23,31
10,26,28,36,40
5,15,25,34,40
1,16,22,38,42
9,17,18,29,42
6,18,23,39,40
8,9,18,29,30
5,6,16,31,35
17,21,36,40,41
8,13,23,30,36
7,12,20,23,41
17,27,28,34,35
5,7,14,31,41
6,10,14,27,33
8,24,33,34,35
10,27,33,38,39
5,14,31,34,35
1,6,12,19,30
8,14,20,29,34
1,8,18,30,42
3,14,26,37,39
2,20,30,34,36
2,4,15,25,40
1,4,7,11,30
4,8,15,18,21
7,11,23,28,40
4,16,18,22,41
9,14,15,37,40
8,13,14,24,33
15,23,33,37,41
2,3,9,24,37
1,2,20,37,41
24,32,36,39,42
2,9,23,31,33
2,29,31,32,38
11,14,20,24,29
6,13,14,40,42
3,17,34,37,39
1,15,32,34,38
10,18,24,25,26
18,20,26,37,42
8,16,23,36,37
2,7,16,19,23
5,7,19,26,27
3,8,19,27,40
7,8,10,12,28
6,12,13,18,31
7,15,28,35,36
12,16,18,19,38
1,7,24,39,41
7,12,15,23,28
1,10,11,15,30
1,8,12,32,37
2,30,33,38,39
7,13,19,26,30
14,16,19,25,28
7,27,33,37,42
4,7,20,32,34
5,14,15,28,31
2,10,14,16,31
11,16,23,33,40
3,6,11,26,31
8,16,22,26,35
22,26,27,28,30
5,8,9,19,37
12,16,23,38,41
16,18,32,34,42
5,16,21,26,28
4,5,17,23,32
7,11,20,31,39
1,6,27,29,41
7,14,16,28,39
4,9,10,21,29
11,20,23,27,40
10,21,22,30,38
6,10,13,29,30
16,17,20,27,37
8,13,24,25,39
4,5,10,11,40
4,28,35,37,39
8,11,16,30,34
1,26,30,35,38
1,5,11,15,17
11,16,22,32,35
3,4,15,23,28
7,11,17,20,36
3,10,29,32,37
1,6,17,30,33
4,8,14,32,38
3,9,17,31,34
15,18,31,32,42
8,11,15,26,29
2,9,14,18,31
2,3,7,15,38
6,13,14,27,42
1,3,19,24,31
9,12,13,14,38
6,8,17,18,30
6,7,8,20,34
5,7,27,29,36
4,10,11,18,28
11,20,21,22,42
5,11,26,40,41
9,13,37,38,39
8,11,26,31,39
3,10,11,37,40
4,15,18,21,34
3,7,21,23,42
4,7,13,17,30
1,9,14,36,41
2,3,12,32,36
5,6,9,18,37
2,13,20,25,37
7,8,28,29,36
12,19,35,37,41
5,11,24,33,38
3,7,19,27,30
9,13,17,29,37
5,14,17,30,31
5,7,20,35,40
10,13,21,22,40
16,21,22,28,40
12,13,19,26,42
14,29,33,38,41
16,17,23,36,38
15,32,34,40,42
6,10,18,27,36
1,3,29,30,41
16,18,20,29,42
9,15,30,31,38
9,11,14,20,31
21,25,26,28,40
8,26,30,31,42
13,17,19,31,42
16,20,22,24,31
11,17,27,28,39
13,16,20,24,25
3,6,21,29,32
6,15,17,41,42
4,9,24,31,36
3,13,17,20,23
5,15,28,34,40
14,15,19,28,34
8,28,31,38,39
9,15,17,18,32
10,11,15,30,38
2,10,11,37,38
8,12,21,26,29
13,17,23,24,42
5,20,28,29,38
1,6,15,18,42
10,12,23,30,41
10,14,23,24,38
3,16,31,35,39
6,7,21,29,35
9,11,18,35,36
3,9,15,17,33
1,7,24,30,38
3,11,31,34,38
6,8,14,30,39
11,24,25,33,40
4,8,11,23,34
1,9,19,26,29
8,11,24,25,36
3,8,10,18,36
10,17,19,36,38
8,14,16,26,35
3,7,26,39,42
5,10,11,15,20
3,9,20,21,22
1,12,19,35,37
2,7,9,12,25
4,10,21,36,41
1,15,24,27,30
2,11,19,31,35
10,16,19,21,42
15,22,30,33,34
9,14,15,17,32
2,13,16,19,39
6,8,16,38,41
3,5,29,31,38
9,17,19,26,27
9,15,28,30,39
6,16,19,25,29
1,11,12,13,41
1,9,14,26,42
14,24,25,34,36
2,15,21,31,35
11,18,21,25,30
3,4,14,27,39
9,13,27,33,41
17,24,25,26,29
9,21,27,39,42
4,19,23,26,36
3,8,19,29,34
11,14,19,24,26
7,15,25,29,38
4,13,29,35,39
9,19,33,34,38
6,11,21,38,40
3,5,7,13,20
13,19,23,33,39
6,16,18,20,31
30,31,34,37,41
7,17,18,20,24
15,27,31,35,39
4,6,24,35,37
7,21,25,35,37
15,26,27,29,39
6,8,18,26,38
1,15,25,27,29
5,12,15,18,35
1,4,22,28,39
10,15,23,31,35
6,16,20,25,36
10,13,25,28,36
2,7,21,22,41
4,7,10,19,34
2,10,15,16,39
2,5,8,10,17
2,19,20,27,28
6,7,11,31,35
6,18,24,29,36
4,5,15,17,37
1,4,12,17,37
6,19,21,39,40
16,23,32,37,42
7,10,17,22,32
8,14,16,19,31
1,9,14,25,42
10,12,14,29,35
7,14,18,24,32
11,14,15,17,38
15,21,31,39,40
1,6,17,21,26
8,18,26,38,39
4,19,20,30,39
1,3,4,6,22
10,11,22,26,30
4,14,19,20,39
8,9,15,33,34
10,11,29,38,42
7,9,11,14,38
1,6,10,15,36
4,11,16,27,33
12,16,26,32,42
3,12,28,29,38
3,5,14,16,21
2,4,14,17,26
3,6,11,33,34
19,28,31,33,36
27,32,33,36,39
6,23,27,31,39
9,13,21,28,39
4,8,9,22,23
2,4,7,19,28
3,4,17,28,41
4,13,25,35,37
20,22,26,28,41
14,19,22,33,34
1,18,19,20,26
4,20,33,34,40
6,7,15,16,19
4,8,15,33,41
3,9,12,25,29
2,8,12,22,29
6,15,21,39,41
2,5,16,20,27
1,14,29,31,36
13,22,26,28,32
4,26,30,32,34
12,16,19,20,28
7,13,20,31,32
5,7,16,17,21
9,11,26,29,31
23,24,26,32,38
4,7,25,29,39
5,8,15,18,38
1,8,16,36,42
8,24,27,36,41
22,25,31,33,42
13,20,24,31,38
30,32,35,37,39
3,22,30,31,39
14,19,33,36,40
2,16,20,25,27
3,10,12,15,31
3,4,8,25,40
29,33,34,38,40
4,13,20,32,38
7,9,16,29,32
11,12,21,30,37
6,12,34,40,42
7,14,34,36,41
1,2,9,15,17
10,17,20,35,38
1,5,10,14,15
4,7,8,13,37
7,20,32,33,35
5,27,31,34,37
3,14,18,33,35
1,21,23,25,30
13,14,24,34,41
6,22,26,30,41
1,21,26,28,32
1,7,16,30,33
8,9,13,28,38
9,27,34,36,39
7,17,27,34,36
19,24,31,33,41
2,3,6,12,26
11,21,24,31,32
11,26,31,36,38
2,7,8,10,42
7,8,9,10,38
9,16,23,33,42
5,15,23,35,41
14,17,29,32,40
10,12,23,28,36
7,11,13,19,24
9,22,27,39,42
3,9,19,22,32
4,6,13,32,41
11,21,28,31,41
1,24,26,37,38
8,14,15,20,28
14,15,26,40,42
10,18,22,27,28
1,7,23,34,36
9,15,20,27,34
12,16,22,28,41
5,8,15,25,31
6,8,27,34,42
1,12,14,34,38
9,14,22,33,36
21,25,26,37,38
3,4,12,16,28
5,10,15,38,42
13,14,19,31,33
3,32,37,40,41
2,4,21,31,38
19,20,30,31,38
13,14,22,26,39
7,12,24,27,30
1,6,22,24,28
15,23,35,37,38
11,20,22,33,40
10,22,23,33,37
2,14,15,16,41
9,16,17,30,34
3,25,28,37,38
3,9,10,23,41
1,8,21,26,41
3,12,29,30,38
5,22,27,28,32
7,13,16,25,30
5,10,24,25,32
14,15,21,29,30
5,6,12,21,31
3,4,9,22,32
2,6,26,37,42
1,2,16,30,37
14,16,30,35,37
8,17,20,35,42
16,17,33,36,41
3,14,22,36,40
2,3,7,15,27
5,26,28,37,42
5,12,19,24,32
3,7,13,22,39
5,11,19,24,34
2,13,15,21,41
7,15,16,32,37
13,16,29,35,39
10,19,22,26,34
19,20,27,28,38
3,13,24,36,37
8,10,32,33,38
2,10,14,41,42
2,12,17,27,34
1,7,27,29,42
16,19,23,25,34
5,15,19,30,32
4,17,21,25,32
7,15,22,31,42
2,20,21,24,38
7,16,19,32,40
1,2,6,28,41
2,6,15,20,25
4,13,17,19,29
1,2,6,24,30
12,15,17,37,42
2,3,26,27,41
19,29,34,40,42
11,17,20,29,33
8,15,33,38,40
10,11,21,35,36
11,13,36,37,38
21,24,26,35,41
1,8,14,37,41
4,10,14,23,29
13,26,31,32,36
2,7,13,32,39
17,27,32,33,40
9,10,25,27,36
5,6,28,34,40
3,5,23,25,35
4,5,19,24,29
8,22,23,26,32
3,10,16,23,31
12,27,32,38,41
7,15,20,26,29
1,3,9,25,40
5,17,31,33,41
14,16,28,31,38
1,9,22,25,27
1,4,22,23,38
9,12,21,24,40
1,6,17,22,42
6,8,12,14,38
13,27,30,33,35
11,14,28,32,40
7,13,18,27,39
1,7,8,26,28
4,15,17,24,36
22,23,26,27,39
1,9,11,14,30
3,12,14,29,37
2,3,8,13,30
1,8,27,36,41
12,16,28,33,35
15,26,27,28,33
5,8,40,41,42
3,6,7,15,21
1,8,15,33,39
3,12,24,27,36
1,4,25,30,37
5,7,17,21,35
11,15,16,18,38
22,23,35,36,39
2,11,15,35,37
12,13,20,40,41
2,5,7,19,23
10,21,39,41,42
14,20,23,29,41
2,8,13,24,25
2,5,24,26,34
1,10,13,17,19
1,7,16,26,30
5,6,34,40,42
4,6,9,15,31
2,17,19,20,35
5,9,22,32,36
8,10,13,32,33
8,17,25,26,39
11,13,24,31,38
7,15,16,33,35
9,12,16,22,38
2,5,6,21,29
5,16,25,29,42
23,27,31,33,41
11,22,31,36,40
5,6,25,29,38
14,17,21,29,37
7,8,12,15,41
23,27,29,36,42
18,24,28,30,33
11,14,19,21,28
19,23,24,25,26
11,16,21,27,41
1,21,25,26,36
13,15,26,29,32
7,13,14,16,39
1,2,12,32,36
10,13,17,20,28
8,12,36,38,42
4,28,30,33,34
1,2,7,19,29
5,15,17,30,41
3,15,32,39,40
5,14,16,36,38
4,11,19,20,30
5,12,30,33,36
13,21,35,37,39
23,27,31,34,35
3,5,28,36,40
2,3,15,23,41
3,19,23,38,39
6,31,36,37,41
9,17,21,27,38
4,25,28,41,42
4,15,23,24,32
6,9,12,16,27
12,17,20,34,38
11,14,25,31,38
2,3,15,34,40
15,16,32,36,40
6,14,19,25,36
1,5,7,31,33
2,23,26,27,33
1,16,29,35,42
1,5,14,25,33
11,24,27,28,41
2,18,28,32,39
3,12,13,17,41
2,18,25,29,31
5,8,12,26,28
4,7,8,22,38
5,9,13,23,42
6,8,34,36,40
3,7,10,24,41
2,10,16,26,40
10,16,31,33,41
22,27,33,40,42
8,9,21,33,39
13,29,36,37,38
3,11,13,21,35
1,9,28,33,39
2,21,28,35,41
11,18,19,34,39
6,7,29,31,37
6,11,17,28,38
1,13,16,19,42
1,14,21,28,42
2,23,28,34,38
4,8,18,30,40
9,15,23,27,42
5,7,16,29,42
9,13,20,29,33
14,15,18,20,40
1,6,16,18,20
1,4,31,33,39
2,21,23,27,32
5,9,26,31,41
7,23,27,29,30
1,4,16,29,31
2,14,19,28,30
15,17,23,37,42
9,17,22,36,41
19,22,28,36,37
4,6,7,8,27
12,17,29,33,35
9,20,23,25,29
8,29,31,32,33
4,6,21,22,41
5,13,16,33,38
5,11,16,24,27
8,13,17,20,22
12,22,28,31,42
12,24,34,38,40
10,22,27,31,33
10,13,23,28,32
6,13,19,22,28
2,14,16,25,32
6,7,13,23,27
9,11,20,23,42
1,3,13,38,41
9,12,18,22,42
2,23,30,40,41
1,6,8,17,20
9,20,24,26,42
7,14,25,36,41
5,25,28,29,31
5,11,17,29,33
19,22,24,38,39
4,5,9,19,24
2,11,12,14,42
6,12,14,21,23
11,13,36,37,42
4,15,26,31,35
12,15,18,23,28
2,12,30,32,42
2,4,17,18,23
16,17,20,25,36
7,10,18,36,39
8,20,23,30,34
20,27,28,30,33
4,27,33,38,42
3,13,18,26,39
2,27,33,34,38
6,8,9,30,31
16,22,25,28,33
6,22,25,28,40
6,13,22,36,39
1,9,16,17,35
4,8,12,17,42
1,4,11,31,40
9,16,21,26,37
5,17,24,28,39
8,16,21,25,29
4,23,26,34,38
4,5,7,20,41
3,5,8,30,36
6,11,30,38,40
4,6,28,30,31
10,22,28,38,41
5,13,20,22,41
4,14,35,37,41
2,22,27,30,34
17,18,21,30,41
9,17,34,38,41
11,17,27,28,31
5,10,12,26,38
2,12,18,41,42
7,12,15,23,28
3,4,25,32,34
20,21,25,31,42
3,5,11,19,20
12,15,18,27,35
18,23,24,28,29
5,11,27,33,36
4,6,9,14,31
6,9,22,27,41
8,12,23,32,38
13,14,23,36,42
17,25,31,35,36
12,20,23,24,36
9,14,20,35,37
8,9,14,18,32
10,17,18,31,36
4,15,17,35,41
1,8,25,30,38
10,11,18,24,30
1,3,13,16,20
5,9,11,17,23
4,12,15,19,31
1,5,25,29,32
4,18,25,28,39
3,14,20,35,40
21,33,35,36,42
11,16,34,35,39
2,15,17,21,41
2,7,17,23,32
2,4,9,12,19
4,30,31,35,36
15,23,25,31,36
4,6,10,13,23
3,8,10,18,28
7,17,18,21,33
8,11,15,37,40
1,11,12,13,22
13,19,30,33,38
17,19,24,30,39
2,3,7,28,37
9,30,31,37,39
4,10,20,27,32
3,6,10,25,42
22,32,33,40,42
5,9,16,19,38
4,15,21,24,38
2,5,15,34,38
4,18,28,30,33
8,11,29,33,40
1,16,23,29,33
11,12,28,31,42
1,10,22,24,37
5,9,12,21,26
7,11,12,32,37
10,12,15,18,42
7,17,19,20,22
4,13,18,29,30
11,13,19,32,34
7,12,19,20,27
16,24,25,28,38
7,10,17,19,28
11,14,22,35,39
14,22,24,31,33
10,20,26,36,41
1,8,21,26,38
2,6,10,33,37
4,5,12,34,40
1,7,13,34,35
9,12,23,31,38
19,21,24,28,36
8,17,22,30,34
5,19,30,35,41
8,23,33,39,41
10,17,21,28,38
13,16,18,20,23
7,14,16,28,32
1,5,6,36,38
13,18,20,32,40
7,23,25,28,40
6,11,25,27,31
2,7,30,37,41
4,7,24,33,37
11,30,34,37,41
1,6,23,36,38
1,3,22,38,40
3,5,7,8,39
2,6,12,29,30
5,18,24,28,34
5,19,27,39,40
9,19,22,28,29
7,10,29,31,39
15,23,24,35,37
19,23,35,36,42
9,25,30,41,42
4,12,21,22,29
2,5,13,28,35
6,13,17,30,36
3,15,29,37,42
1,2,8,29,42
5,11,13,38,40
1,4,14,26,40
3,16,29,30,40
1,6,10,16,24
16,20,28,36,41
15,18,20,21,41
4,14,24,35,38
7,12,20,21,27
8,13,31,32,41
1,4,7,29,40
10,24,35,36,41
6,9,17,25,33
3,16,18,27,42
10,17,25,31,32
3,4,11,20,30
4,11,15,25,30
16,19,20,32,36
10,12,18,21,28
4,8,16,30,42
14,29,36,39,42
9,20,22,28,36
5,21,25,32,39
3,7,14,25,29
1,26,28,31,37
24,27,31,35,41
1,2,21,31,33
3,11,22,24,26
1,4,37,40,41
8,19,32,34,36
21,22,23,38,40
3,15,17,20,33
1,2,3,30,37
1,2,8,22,38
1,12,24,35,36
9,14,27,31,38
5,28,30,31,39
7,17,18,28,41
22,26,31,33,40
1,2,8,28,41
8,9,17,34,41
2,3,17,24,37
3,11,29,35,40
7,10,13,30,39
10,28,29,33,42
28,29,31,36,42
2,14,21,34,42
11,16,21,38,42
9,11,13,24,27
1,4,9,14,27
7,26,32,33,39
3,20,23,28,37
14,15,17,21,35
1,5,18,27,30
8,11,16,22,23
9,21,27,31,36
1,3,6,24,34
6,12,18,23,35
1,8,24,27,35
2,3,8,33,37
15,16,21,31,35
17,19,28,33,41
10,15,18,25,27
12,18,22,31,37
11,19,20,36,38
1,11,25,31,37
1,3,14,32,36
5,9,19,25,26
1,9,17,23,37
6,10,14,25,26
4,22,25,34,35
11,20,24,27,37
12,14,23,28,35
18,26,27,28,42
2,13,19,23,30
3,14,29,40,42
1,2,8,11,39
2,6,10,32,35
3,9,24,27,36
6,20,21,33,42
2,3,19,26,31
4,22,26,34,41
1,2,6,10,37
5,22,33,34,38
2,21,31,35,40
8,9,20,27,37
4,10,22,25,33
7,26,35,38,41
16,17,18,20,27
4,9,13,29,41
8,14,15,16,17
2,3,5,20,41
13,17,23,24,41
9,13,15,32,36
13,14,17,19,26
8,17,29,34,41
6,9,21,37,40
8,12,26,40,41
21,28,32,35,37
2,12,17,21,22
9,21,29,30,32
15,17,27,32,36
3,24,33,35,40
5,8,28,39,40
5,9,12,19,36
8,12,17,18,37
8,19,26,32,42
3,19,27,30,34
9,19,28,30,31
7,22,25,27,33
1,11,15,27,33
1,3,6,12,29
12,16,17,22,28
8,10,12,16,17
1,15,20,30,35
12,13,17,28,36
2,9,13,34,37
7,20,24,25,41
5,8,23,24,27
10,12,13,20,27
9,13,15,19,31
2,13,23,30,39
1,6,11,19,34
6,14,28,30,32
10,13,17,28,41
1,21,31,36,40
26,27,34,38,42
1,3,5,21,41
5,24,34,38,41
1,2,5,11,34
10,22,25,27,36
9,11,24,32,35
19,20,28,35,36
7,12,27,32,39
9,12,18,20,21
4,5,7,23,28
5,10,17,36,37
4,12,20,25,29
7,15,23,28,37
16,18,23,28,32
5,9,12,20,31
6,25,29,37,40
6,21,29,31,32
2,9,14,30,41
5,8,23,31,41
12,15,19,25,37
7,17,34,35,38
7,10,12,37,41
1,19,26,32,36
6,24,31,37,39
12,14,23,32,40
6,15,17,22,38
18,25,28,29,33
2,8,12,17,40
2,9,18,39,42
6,14,16,27,40
17,18,20,24,33
5,9,19,29,31
3,21,23,30,35
2,7,8,28,36
1,5,11,24,34
2,3,6,19,28
12,19,21,41,42
4,13,24,27,38
14,15,16,19,28
3,6,7,9,41
1,15,19,30,38
6,18,24,27,31
1,19,21,24,30
5,7,16,30,34
10,13,20,25,40
5,9,37,38,41
3,6,7,13,33
2,14,32,33,42
14,15,21,24,34
5,16,17,23,24
6,13,17,19,27
4,12,19,28,31
10,18,20,21,32
9,10,21,25,40
20,21,29,31,35
22,25,32,35,42
3,7,8,25,31
17,18,20,22,28
1,3,13,16,39
1,17,23,29,41
2,9,12,15,25
1,10,11,25,35
2,7,8,9,19
11,18,24,33,38
7,8,29,34,36
9,10,14,16,21
4,14,21,35,37
5,6,15,16,30
11,22,27,34,35
4,8,16,17,27
14,22,23,39,42
11,29,36,40,41
1,15,18,35,42
3,6,13,14,36
1,19,20,26,41
10,27,31,34,35
5,12,17,21,42
14,21,30,36,42
1,26,31,35,40
2,3,26,37,42
12,15,19,30,42
7,18,19,20,32
3,6,7,13,40
4,5,7,8,11
17,19,27,34,35
7,9,17,37,38
5,18,19,28,31
2,7,9,36,39
3,12,14,31,37
21,24,31,38,39
21,28,31,35,37
5,6,8,10,31
4,6,21,28,34
7,22,28,29,42
3,10,24,27,33
7,19,23,24,33
4,6,10,24,32
7,15,21,30,37
1,15,16,22,29
2,7,15,25,41
7,18,27,32,36
3,8,14,26,39
7,8,12,29,34
2,13,16,18,40
4,6,13,15,35
10,24,28,30,36
10,19,25,29,32
22,28,31,34,36
17,26,27,35,36
1,3,29,39,40
8,23,24,26,38
7,9,25,29,31
8,20,22,30,39
4,12,13,24,37
1,7,26,30,34
9,13,16,29,30
12,17,20,30,36
8,17,25,30,33
1,6,28,31,34
17,23,26,28,36
5,8,10,15,30
15,18,25,28,37
1,6,10,22,42
7,9,10,19,28
10,21,22,25,27
9,18,22,23,31
3,4,9,40,42
17,19,29,34,38
2,20,22,23,40
1,13,24,32,35
18,30,34,39,41
20,21,33,36,41
22,33,34,36,42
11,14,27,30,38
5,7,17,29,32
4,22,29,32,39
9,16,22,32,39
2,7,23,30,32
5,8,14,23,33
3,17,22,28,31
4,8,20,26,34
2,10,15,25,32
6,17,19,23,36
10,22,23,26,42
9,10,17,27,29
21,27,32,38,39
1,2,9,26,29
1,17,29,30,37
2,9,11,25,36
2,10,27,34,35
2,6,24,36,41
16,26,27,33,40
1,6,34,40,42
8,13,15,24,25
7,8,10,12,29
2,9,11,35,36
6,11,12,17,30
11,12,21,25,27
7,17,18,23,32
2,10,23,30,37
4,6,10,17,37
2,9,15,37,40
1,2,4,29,33
3,10,16,19,42
8,12,25,32,37
7,16,20,26,30
3,18,23,29,40
1,31,35,36,42
1,9,29,36,40
6,7,16,26,27
8,15,22,38,40
3,23,27,32,36
18,23,33,34,42
2,8,17,28,39
4,10,12,35,38
3,13,17,18,42
5,21,33,35,39
1,3,19,38,41
9,19,20,23,32
2,7,18,40,42
1,2,6,18,23
9,10,15,17,39
6,25,30,36,42
6,13,18,23,32
1,4,7,17,40
8,12,18,24,39
9,18,26,32,39
11,19,27,34,40
7,10,27,33,40
13,14,16,19,38
2,14,27,38,42
1,10,34,39,42
10,14,29,40,41
8,11,36,37,41
2,8,27,33,37
4,8,12,24,26
18,24,28,38,42
15,20,26,31,32
12,17,35,36,39
3,8,19,23,40
13,20,31,38,39
6,7,15,29,34
13,19,31,33,35
10,26,29,35,41
1,16,17,29,35
2,5,24,36,37
1,6,16,18,26
14,30,35,39,40
6,8,14,16,36
12,16,17,27,41
6,14,26,29,32
1,37,39,40,41
24,26,28,29,32
14,16,18,33,40
23,29,32,38,42
2,9,17,25,40
20,21,26,36,42
9,13,14,39,40
18,20,28,33,35
4,14,20,36,40
10,14,16,28,36
10,22,23,27,32
4,20,26,37,40
2,6,12,22,38
6,12,15,24,36
7,21,22,41,42
5,15,17,32,39
12,17,18,27,31
9,12,15,16,18
5,17,18,29,31
17,18,22,28,39
4,6,32,34,35
4,8,20,33,35
13,18,25,37,41
3,16,26,29,33
10,18,22,24,37
12,18,23,30,32
11,12,26,27,36
11,28,33,34,35
2,4,7,19,31
5,8,17,31,42
10,24,29,32,33
16,20,33,34,36
16,34,36,37,42
2,13,18,30,36
7,12,14,29,32
5,14,27,32,38
18,25,28,32,39
12,18,21,24,29
10,26,28,38,41
1,6,11,39,42
4,6,7,21,35
7,14,16,20,21
3,8,13,21,33
13,14,16,26,32
1,2,8,29,39
7,22,27,29,41
6,16,18,20,38
13,16,18,19,41
5,12,13,15,22
4,7,8,12,35
2,19,25,30,38
6,14,21,31,36
7,11,14,34,39
4,6,10,22,32
15,24,28,33,37
11,13,16,25,42
8,13,15,25,38
1,5,7,28,40
2,3,17,23,33
22,24,35,41,42
2,15,17,39,40
10,11,22,37,41
11,15,24,32,38
5,15,19,32,36
3,9,19,29,40
5,7,17,21,24
6,12,14,29,33
1,8,17,27,31
2,20,31,38,42
2,28,33,37,38
13,15,18,27,36
4,20,32,35,40
2,10,15,16,21
8,18,21,24,40
6,19,27,30,32
12,19,20,36,42
5,29,34,35,39
7,8,11,32,33
6,13,15,28,31
15,18,28,35,40
1,19,23,29,35
8,23,26,30,41
8,28,29,35,38
13,24,33,35,39
1,3,18,23,25
4,18,21,33,34
2,7,10,20,35
1,21,24,37,40
14,18,23,31,34
9,16,32,38,42
3,6,16,32,39
2,6,23,34,37
5,14,26,35,38
9,18,23,39,40
10,32,36,39,40
3,7,9,39,41
1,8,24,31,42
2,9,12,23,26
4,5,12,17,24
8,10,15,27,34
3,12,23,33,35
3,10,12,16,38
5,15,19,25,39
1,6,14,28,41
5,24,28,35,42
18,29,30,33,37
19,22,33,34,38
10,12,13,31,37
7,12,23,26,41
5,12,13,21,24
2,12,23,39,42
18,26,28,29,32
1,4,11,18,23
2,8,16,32,41
14,17,32,37,38
3,5,11,29,42
1,12,14,26,27
12,16,28,33,42
2,9,16,19,31
11,13,24,30,34
15,21,38,41,42
9,24,29,41,42
15,27,28,31,33
9,10,15,21,25
10,24,25,32,33
1,6,7,8,18
6,11,15,16,26
14,24,29,34,37
4,5,11,29,30
17,26,29,33,39
12,26,29,35,38
11,13,14,18,20
3,5,9,11,30
9,10,11,30,35
13,18,20,24,31
8,28,34,36,37
7,23,36,37,38
5,12,21,35,39
4,8,11,24,42
10,11,24,26,37
3,11,15,21,40
18,21,31,36,42
8,9,11,16,24
2,14,20,24,41
19,27,34,35,41
4,7,19,21,27
5,8,9,31,37
3,21,24,27,39
4,8,14,33,38
5,13,25,31,39
9,11,23,29,41
6,8,35,38,39
13,14,23,29,36
9,18,19,21,36
11,16,24,26,36
2,16,17,31,32
4,9,12,26,41
4,13,21,29,37
10,23,29,30,39
7,16,19,24,37
3,20,22,28,29
7,28,37,39,42
9,25,27,39,41
10,21,26,39,42
10,18,21,28,40
1,4,5,12,33
5,6,20,40,42
8,9,16,39,41
12,14,21,37,41
2,7,10,31,35
1,16,20,32,39
12,22,25,32,41
27,31,38,39,42
5,11,21,31,39
5,10,13,15,35
1,19,22,30,36
11,13,18,21,25
11,15,18,34,42
17,22,29,32,34
8,9,11,24,40
2,20,22,25,28
3,5,24,39,41
5,11,18,32,42
3,12,16,32,36
10,12,23,25,28
13,24,27,28,29
12,14,16,30,31
3,8,16,25,32
13,15,22,30,33
18,25,28,30,38
3,11,14,25,38
7,8,13,22,36
1,12,24,25,36
4,8,14,24,28
2,31,32,34,42
2,21,32,36,37
4,13,20,25,35
11,13,15,20,29
11,17,24,35,37
6,12,20,36,41
4,7,19,31,40
2,14,27,35,40
10,15,16,24,27
7,10,30,33,34
12,23,26,27,29
5,13,21,22,33
2,3,4,31,42
21,24,25,27,40
1,6,9,11,14
19,23,32,35,37
13,28,32,34,42
2,8,11,18,20
3,4,11,36,42
2,19,22,31,37
3,4,18,25,35
1,6,10,12,30
3,11,17,18,27
11,14,21,22,39
8,12,29,36,41
5,10,22,32,33
11,16,27,30,31
13,16,22,23,31
9,18,27,36,41
14,16,17,29,40
2,9,23,38,40
5,11,23,31,37
19,21,23,27,42
1,2,4,7,27
14,26,29,30,31
3,28,29,38,39
14,16,22,29,40
3,14,20,30,37
10,17,18,25,41
2,12,23,24,38
5,7,16,21,35
9,18,22,23,41
17,20,25,32,35
8,23,25,27,29
4,7,12,17,32
2,3,4,26,27
2,3,17,19,33
9,12,22,38,42
5,6,20,26,32
8,9,29,31,34
4,9,26,31,39
9,11,15,38,41
3,29,37,41,42
12,13,18,29,39
4,5,8,34,42
3,5,23,35,36
10,16,22,36,39
1,12,28,38,39
4,15,27,31,32
13,26,28,30,42
23,26,34,35,41
1,24,28,37,41
11,15,17,28,36
26,34,39,40,41
1,9,37,38,41
8,20,27,28,40
9,12,15,19,33
10,14,19,30,40
4,11,13,22,33
1,21,33,38,39
1,11,23,27,38
7,12,32,34,39
20,25,29,35,39
6,14,27,33,35
2,12,15,22,23
1,7,11,36,40
7,17,26,31,32
9,12,21,24,32
3,19,28,35,36
1,8,24,40,42
1,5,7,30,39
3,10,12,23,33
5,6,11,19,28
14,17,27,36,39
4,5,10,22,38
6,10,19,30,39
1,25,27,29,32
5,22,23,26,39
12,13,21,28,34
10,21,36,40,42
4,23,26,38,41
2,9,17,32,38
6,7,20,34,41
1,8,10,27,32
3,21,25,39,41
5,6,15,35,37
1,15,19,29,41
2,9,21,32,37
15,17,18,36,41
4,6,8,31,36
8,9,10,34,39
21,23,27,30,42
13,15,25,34,36
32,33,36,40,42
5,16,23,25,29
4,6,27,33,35
5,12,19,25,36
11,14,19,23,33
14,17,18,29,37
1,2,3,9,41
9,23,25,26,39
16,17,21,28,31
15,24,27,37,40
1,27,29,40,41
6,7,10,27,34
7,9,11,19,35
5,7,24,27,40
21,23,30,31,40
8,18,24,36,41
1,35,37,38,40
1,5,24,26,30
19,23,36,37,40
2,4,14,23,24
17,22,27,34,36
1,3,5,9,40
2,6,25,40,41
11,16,30,31,37
3,6,24,28,42
2,9,14,35,39
11,27,33,39,42
1,9,16,23,24
25,29,30,36,37
6,9,22,33,36
4,28,33,34,41
8,10,13,37,41
8,9,20,23,38
3,4,11,13,22
3,6,19,38,40
13,15,22,32,33
9,18,20,24,28
11,12,18,27,36
14,22,23,24,29
2,7,9,16,26
2,18,34,40,42
12,24,32,33,42
5,10,17,23,40
7,9,10,20,29
7,12,15,30,41
22,24,26,31,32
11,13,23,26,29
8,14,23,28,39
4,17,22,31,37
4,16,17,22,28
4,8,9,19,26
9,18,20,35,39
6,15,20,26,30
3,11,16,20,21
